date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:50:28	48921/48921	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20May%202024%2013:50:28%20GMT	https://proxirest.ma/menu/	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/index.html	(from )
14:50:28	137/137	---M-Z	200	added ('OK')	text/plain	date:Thu,%2016%20May%202024%2013:50:29%20GMT	https://proxirest.ma/robots.txt		(from )
14:50:29	129575/129575	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/fontawesome.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/fontawesome.css	(from https://proxirest.ma/menu/)
14:50:29	217430/217430	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/tabler-icons.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/tabler-icons.css	(from https://proxirest.ma/menu/)
14:50:29	35113/35113	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flag-icons.css	(from https://proxirest.ma/menu/)
14:50:30	644993/644993	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/css/rtl/core.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/css/rtl/core.css	(from https://proxirest.ma/menu/)
14:50:30	54697/54697	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/css/rtl/theme-default.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/css/rtl/theme-default.css	(from https://proxirest.ma/menu/)
14:50:30	2998/2998	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/css/demo.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/css/demo.css	(from https://proxirest.ma/menu/)
14:50:30	4566/4566	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/node-waves/node-waves.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/node-waves/node-waves.css	(from https://proxirest.ma/menu/)
14:50:31	6625/6625	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.css	(from https://proxirest.ma/menu/)
14:50:31	2135/2135	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/typeahead-js/typeahead.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/typeahead-js/typeahead.css	(from https://proxirest.ma/menu/)
14:50:31	21341/21341	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/flatpickr/flatpickr.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/flatpickr/flatpickr.css	(from https://proxirest.ma/menu/)
14:50:31	10253/10253	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/bootstrap-datepicker/bootstrap-datepicker.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/bootstrap-datepicker/bootstrap-datepicker.css	(from https://proxirest.ma/menu/)
14:50:31	13783/13783	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.css	(from https://proxirest.ma/menu/)
14:50:32	2381/2381	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/jquery-timepicker/jquery-timepicker.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/jquery-timepicker/jquery-timepicker.css	(from https://proxirest.ma/menu/)
14:50:32	31547/31547	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/pickr/pickr-themes.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/pickr/pickr-themes.css	(from https://proxirest.ma/menu/)
14:50:32	620/620	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/css/pages/app-invoice.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/css/pages/app-invoice.css	(from https://proxirest.ma/menu/)
14:50:32	26469/26469	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/select2/select2.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/select2/select2.css	(from https://proxirest.ma/menu/)
14:50:33	21771/21771	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/tagify/tagify.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/tagify/tagify.css	(from https://proxirest.ma/menu/)
14:50:33	16374/16374	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/bootstrap-select/bootstrap-select.css	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/bootstrap-select/bootstrap-select.css	(from https://proxirest.ma/menu/)
14:50:33	46285/46285	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/js/helpers.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/js/helpers.js	(from https://proxirest.ma/menu/)
14:50:33	3775/3775	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/js/config.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/js/config.js	(from https://proxirest.ma/menu/)
14:50:34	348612/348612	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Dec%202022%2016:03:56%20GMT	https://proxirest.ma/wp-content/uploads/2022/12/Engag-equilibre-alimentaire-scaled.jpg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/wp-content/uploads/2022/12/Engag-equilibre-alimentaire-scaled.jpg	(from https://proxirest.ma/menu/)
14:50:35	26082/26082	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/popper/popper.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/popper/popper.js	(from https://proxirest.ma/menu/)
14:50:35	327466/327466	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/jquery/jquery.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/jquery/jquery.js	(from https://proxirest.ma/menu/)
14:50:35	352429/352429	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/js/bootstrap.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/js/bootstrap.js	(from https://proxirest.ma/menu/)
14:50:35	25500/25500	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/node-waves/node-waves.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/node-waves/node-waves.js	(from https://proxirest.ma/menu/)
14:50:35	45635/45635	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.js	(from https://proxirest.ma/menu/)
14:50:36	81650/81650	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/hammer/hammer.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/hammer/hammer.js	(from https://proxirest.ma/menu/)
14:50:36	152347/152347	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/i18n/i18n.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/i18n/i18n.js	(from https://proxirest.ma/menu/)
14:50:36	105541/105541	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/typeahead-js/typeahead.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/typeahead-js/typeahead.js	(from https://proxirest.ma/menu/)
14:50:36	44844/44844	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/js/menu.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/js/menu.js	(from https://proxirest.ma/menu/)
14:50:36	186980/186980	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/select2/select2.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/select2/select2.js	(from https://proxirest.ma/menu/)
14:50:37	137333/137333	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/bootstrap-select/bootstrap-select.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/bootstrap-select/bootstrap-select.js	(from https://proxirest.ma/menu/)
14:50:37	40280/40280	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/bloodhound/bloodhound.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/bloodhound/bloodhound.js	(from https://proxirest.ma/menu/)
14:50:37	763469/763469	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/moment/moment.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/moment/moment.js	(from https://proxirest.ma/menu/)
14:50:38	133564/133564	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/flatpickr/flatpickr.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/flatpickr/flatpickr.js	(from https://proxirest.ma/menu/)
14:50:38	73295/73295	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/bootstrap-datepicker/bootstrap-datepicker.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/bootstrap-datepicker/bootstrap-datepicker.js	(from https://proxirest.ma/menu/)
14:50:38	77656/77656	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/bootstrap-daterangepicker/bootstrap-daterangepicker.js	(from https://proxirest.ma/menu/)
14:50:38	59788/59788	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/jquery-timepicker/jquery-timepicker.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/jquery-timepicker/jquery-timepicker.js	(from https://proxirest.ma/menu/)
14:50:38	29701/29701	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/pickr/pickr.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/pickr/pickr.js	(from https://proxirest.ma/menu/)
14:50:39	33935/33935	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/libs/jquery-repeater/jquery-repeater.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/jquery-repeater/jquery-repeater.js	(from https://proxirest.ma/menu/)
14:50:39	62198/62198	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/cleavejs/cleave.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/cleavejs/cleave.js	(from https://proxirest.ma/menu/)
14:50:39	47253/47253	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/vendor/libs/cleavejs/cleave-phone.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/libs/cleavejs/cleave-phone.js	(from https://proxirest.ma/menu/)
14:50:40	1213/1213	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/js/forms-selects.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/js/forms-selects.js	(from https://proxirest.ma/menu/)
14:50:40	6990/6990	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/js/forms-typeahead.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/js/forms-typeahead.js	(from https://proxirest.ma/menu/)
14:50:40	8836/8836	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Mar%202024%2010:03:48%20GMT	https://proxirest.ma/menu/assets/js/forms-pickers.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/js/forms-pickers.js	(from https://proxirest.ma/menu/)
14:50:41	61906/61906	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f1d2-ez0lmnROvRQqVa+/MAUyT7aFGck%22	https://unpkg.com/@yaireo/tagify@4.21.1/dist/jQuery.tagify.min.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/unpkg.com/@yaireo/tagify@4.21.1/dist/jQuery.tagify.min.js	(from https://proxirest.ma/menu/)
14:50:41	23606/23606	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Aug%202023%2006:43:20%20GMT	https://proxirest.ma/menu/assets/js/main.js	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/js/main.js	(from https://proxirest.ma/menu/)
14:50:42	24948/24948	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-regular-400.woff2	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-regular-400.woff2	(from https://proxirest.ma/menu/assets/vendor/fonts/fontawesome.css)
14:50:42	63952/63952	---M--	200	added ('OK')	x-font/ttf	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-regular-400.ttf	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-regular-400.ttf	(from https://proxirest.ma/menu/assets/vendor/fonts/fontawesome.css)
14:50:43	150124/150124	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-solid-900.woff2	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-solid-900.woff2	(from https://proxirest.ma/menu/assets/vendor/fonts/fontawesome.css)
14:50:43	394628/394628	---M--	200	added ('OK')	x-font/ttf	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-solid-900.ttf	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-solid-900.ttf	(from https://proxirest.ma/menu/assets/vendor/fonts/fontawesome.css)
14:50:43	108020/108020	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-brands-400.woff2	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-brands-400.woff2	(from https://proxirest.ma/menu/assets/vendor/fonts/fontawesome.css)
14:50:45	187208/187208	---M--	200	added ('OK')	x-font/ttf	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-brands-400.ttf	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/fontawesome/fa-brands-400.ttf	(from https://proxirest.ma/menu/assets/vendor/fonts/fontawesome.css)
14:50:45	2074368/2074368	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.eot?	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-iconsd41d.eot	(from https://proxirest.ma/menu/assets/vendor/fonts/tabler-icons.css)
14:50:46	702272/702272	---M--	200	added ('OK')	application/font-woff2	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.woff2	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.woff2	(from https://proxirest.ma/menu/assets/vendor/fonts/tabler-icons.css)
14:50:47	2074368/2074368	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.eot	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.eot	(from https://proxirest.ma/menu/assets/vendor/fonts/tabler-icons.css)
14:50:48	31530/31530	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20May%202024%2013:50:48%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/tabler-icons.css)
14:50:48	286/286	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/4x3/xx.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/4x3/xx.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:48	244/244	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/1x1/xx.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/1x1/xx.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:48	33473/33473	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/4x3/ad.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/4x3/ad.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:49	32253/32253	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/1x1/ad.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/1x1/ad.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:49	254/254	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/4x3/ae.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/4x3/ae.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:49	262/262	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/1x1/ae.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/1x1/ae.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:49	21066/21066	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/4x3/af.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/4x3/af.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:49	1008144/1008144	---M--	200	added ('OK')	x-font/woff	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.woff	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/tabler/tabler-icons.woff	(from https://proxirest.ma/menu/assets/vendor/fonts/tabler-icons.css)
14:50:50	20928/20928	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/1x1/af.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/1x1/af.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:50	749/749	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/4x3/ag.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/4x3/ag.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:50	761/761	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/1x1/ag.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/1x1/ag.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:50	48259/48259	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/4x3/ai.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/4x3/ai.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:51	48199/48199	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/1x1/ai.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/1x1/ai.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:51	3206/3206	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/4x3/al.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/4x3/al.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:51	3205/3205	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/1x1/al.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/1x1/al.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
14:50:51	223/223	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Aug%202023%2006:43:22%20GMT	https://proxirest.ma/menu/assets/vendor/fonts/flags/4x3/am.svg	C:/Users/abdel_n5w6lmk/Desktop/stage/menue/proxirest.ma/menu/assets/vendor/fonts/flags/4x3/am.svg	(from https://proxirest.ma/menu/assets/vendor/fonts/flag-icons.css)
